"Sample ID","Wavelength (nm)","Absorbance"
"HAW-B-2",349,0.437
"HAW-B-2",350,0.429
"HAW-B-2",351,0.421
"HAW-B-2",352,0.413
"HAW-B-2",353,0.406
"HAW-B-2",354,0.398
"HAW-B-2",355,0.391
"HAW-B-2",356,0.384
"HAW-B-2",357,0.377
"HAW-B-2",358,0.369
"HAW-B-2",359,0.362
"HAW-B-2",360,0.355
"HAW-B-2",361,0.347
"HAW-B-2",362,0.341
"HAW-B-2",363,0.334
"HAW-B-2",364,0.328
"HAW-B-2",365,0.319
"HAW-B-2",366,0.312
"HAW-B-2",367,0.306
"HAW-B-2",368,0.3
"HAW-B-2",369,0.294
"HAW-B-2",370,0.288
"HAW-B-2",371,0.283
"HAW-B-2",372,0.277
"HAW-B-2",373,0.272
"HAW-B-2",374,0.266
"HAW-B-2",375,0.261
"HAW-B-2",376,0.255
"HAW-B-2",377,0.25
"HAW-B-2",378,0.245
"HAW-B-2",379,0.24
"HAW-B-2",380,0.235
"HAW-B-2",381,0.23
"HAW-B-2",382,0.225
"HAW-B-2",383,0.221
"HAW-B-2",384,0.216
"HAW-B-2",385,0.211
"HAW-B-2",386,0.207
"HAW-B-2",387,0.203
"HAW-B-2",388,0.198
"HAW-B-2",389,0.194
"HAW-B-2",390,0.19
"HAW-B-2",391,0.186
"HAW-B-2",392,0.182
"HAW-B-2",393,0.179
"HAW-B-2",394,0.175
"HAW-B-2",395,0.171
"HAW-B-2",396,0.168
"HAW-B-2",397,0.164
"HAW-B-2",398,0.161
"HAW-B-2",399,0.157
"HAW-B-2",400,0.154
"HAW-B-2",401,0.151
"HAW-B-2",402,0.148
"HAW-B-2",403,0.145
"HAW-B-2",404,0.142
"HAW-B-2",405,0.139
"HAW-B-2",406,0.136
"HAW-B-2",407,0.133
"HAW-B-2",408,0.131
"HAW-B-2",409,0.128
"HAW-B-2",410,0.125
"HAW-B-2",411,0.123
"HAW-B-2",412,0.12
"HAW-B-2",413,0.118
"HAW-B-2",414,0.116
"HAW-B-2",415,0.113
"HAW-B-2",416,0.111
"HAW-B-2",417,0.109
"HAW-B-2",418,0.106
"HAW-B-2",419,0.105
"HAW-B-2",420,0.103
"HAW-B-2",421,0.101
"HAW-B-2",422,0.099
"HAW-B-2",423,0.097
"HAW-B-2",424,0.095
"HAW-B-2",425,0.093
"HAW-B-2",426,0.092
"HAW-B-2",427,0.09
"HAW-B-2",428,0.088
"HAW-B-2",429,0.087
"HAW-B-2",430,0.085
"HAW-B-2",431,0.084
"HAW-B-2",432,0.082
"HAW-B-2",433,0.081
"HAW-B-2",434,0.079
"HAW-B-2",435,0.078
"HAW-B-2",436,0.077
"HAW-B-2",437,0.075
"HAW-B-2",438,0.074
"HAW-B-2",439,0.073
"HAW-B-2",440,0.072
"HAW-B-2",441,0.07
"HAW-B-2",442,0.069
"HAW-B-2",443,0.068
"HAW-B-2",444,0.067
"HAW-B-2",445,0.066
"HAW-B-2",446,0.065
"HAW-B-2",447,0.064
"HAW-B-2",448,0.063
"HAW-B-2",449,0.062
"HAW-B-2",450,0.061
"HAW-B-2",451,0.06
"HAW-B-2",452,0.059
"HAW-B-2",453,0.058
"HAW-B-2",454,0.058
"HAW-B-2",455,0.057
"HAW-B-2",456,0.056
"HAW-B-2",457,0.055
"HAW-B-2",458,0.054
"HAW-B-2",459,0.053
"HAW-B-2",460,0.052
"HAW-B-2",461,0.052
"HAW-B-2",462,0.051
"HAW-B-2",463,0.05
"HAW-B-2",464,0.049
"HAW-B-2",465,0.049
"HAW-B-2",466,0.048
"HAW-B-2",467,0.047
"HAW-B-2",468,0.047
"HAW-B-2",469,0.046
"HAW-B-2",470,0.045
"HAW-B-2",471,0.045
"HAW-B-2",472,0.044
"HAW-B-2",473,0.043
"HAW-B-2",474,0.043
"HAW-B-2",475,0.042
"HAW-B-2",476,0.042
"HAW-B-2",477,0.041
"HAW-B-2",478,0.04
"HAW-B-2",479,0.04
"HAW-B-2",480,0.04
"HAW-B-2",481,0.039
"HAW-B-2",482,0.038
"HAW-B-2",483,0.038
"HAW-B-2",484,0.037
"HAW-B-2",485,0.037
"HAW-B-2",486,0.036
"HAW-B-2",487,0.036
"HAW-B-2",488,0.035
"HAW-B-2",489,0.035
"HAW-B-2",490,0.034
"HAW-B-2",491,0.034
"HAW-B-2",492,0.034
"HAW-B-2",493,0.033
"HAW-B-2",494,0.032
"HAW-B-2",495,0.032
"HAW-B-2",496,0.032
"HAW-B-2",497,0.031
"HAW-B-2",498,0.031
"HAW-B-2",499,0.03
"HAW-B-2",500,0.03
"HAW-B-2",501,0.03
"HAW-B-2",502,0.029
"HAW-B-2",503,0.029
"HAW-B-2",504,0.029
"HAW-B-2",505,0.028
"HAW-B-2",506,0.028
"HAW-B-2",507,0.027
"HAW-B-2",508,0.027
"HAW-B-2",509,0.027
"HAW-B-2",510,0.026
"HAW-B-2",511,0.026
"HAW-B-2",512,0.025
"HAW-B-2",513,0.025
"HAW-B-2",514,0.025
"HAW-B-2",515,0.024
"HAW-B-2",516,0.024
"HAW-B-2",517,0.024
"HAW-B-2",518,0.023
"HAW-B-2",519,0.023
"HAW-B-2",520,0.023
"HAW-B-2",521,0.022
"HAW-B-2",522,0.022
"HAW-B-2",523,0.022
"HAW-B-2",524,0.022
"HAW-B-2",525,0.021
"HAW-B-2",526,0.021
"HAW-B-2",527,0.021
"HAW-B-2",528,0.02
"HAW-B-2",529,0.02
"HAW-B-2",530,0.02
"HAW-B-2",531,0.019
"HAW-B-2",532,0.019
"HAW-B-2",533,0.019
"HAW-B-2",534,0.019
"HAW-B-2",535,0.018
"HAW-B-2",536,0.018
"HAW-B-2",537,0.018
"HAW-B-2",538,0.018
"HAW-B-2",539,0.017
"HAW-B-2",540,0.017
"HAW-B-2",541,0.017
"HAW-B-2",542,0.017
"HAW-B-2",543,0.016
"HAW-B-2",544,0.016
"HAW-B-2",545,0.016
"HAW-B-2",546,0.016
"HAW-B-2",547,0.015
"HAW-B-2",548,0.015
"HAW-B-2",549,0.015
"HAW-B-2",550,0.015
"HAW-B-2",551,0.015
"HAW-B-2",552,0.014
"HAW-B-2",553,0.014
"HAW-B-2",554,0.014
"HAW-B-2",555,0.014
"HAW-B-2",556,0.013
"HAW-B-2",557,0.013
"HAW-B-2",558,0.013
"HAW-B-2",559,0.013
"HAW-B-2",560,0.013
"HAW-B-2",561,0.013
"HAW-B-2",562,0.012
"HAW-B-2",563,0.012
"HAW-B-2",564,0.012
"HAW-B-2",565,0.012
"HAW-B-2",566,0.012
"HAW-B-2",567,0.012
"HAW-B-2",568,0.011
"HAW-B-2",569,0.011
"HAW-B-2",570,0.011
"HAW-B-2",571,0.011
"HAW-B-2",572,0.011
"HAW-B-2",573,0.011
"HAW-B-2",574,0.01
"HAW-B-2",575,0.01
"HAW-B-2",576,0.01
"HAW-B-2",577,0.01
"HAW-B-2",578,0.01
"HAW-B-2",579,0.01
"HAW-B-2",580,0.01
"HAW-B-2",581,0.01
"HAW-B-2",582,0.009
"HAW-B-2",583,0.009
"HAW-B-2",584,0.009
"HAW-B-2",585,0.009
"HAW-B-2",586,0.009
"HAW-B-2",587,0.009
"HAW-B-2",588,0.008
"HAW-B-2",589,0.008
"HAW-B-2",590,0.008
"HAW-B-2",591,0.008
"HAW-B-2",592,0.008
"HAW-B-2",593,0.008
"HAW-B-2",594,0.008
"HAW-B-2",595,0.008
"HAW-B-2",596,0.007
"HAW-B-2",597,0.007
"HAW-B-2",598,0.007
"HAW-B-2",599,0.007
"HAW-B-2",600,0.007
"HAW-B-2",601,0.007
"HAW-B-2",602,0.007
"HAW-B-2",603,0.007
"HAW-B-2",604,0.007
"HAW-B-2",605,0.006
"HAW-B-2",606,0.006
"HAW-B-2",607,0.006
"HAW-B-2",608,0.006
"HAW-B-2",609,0.006
"HAW-B-2",610,0.006
"HAW-B-2",611,0.006
"HAW-B-2",612,0.006
"HAW-B-2",613,0.006
"HAW-B-2",614,0.006
"HAW-B-2",615,0.006
"HAW-B-2",616,0.005
"HAW-B-2",617,0.005
"HAW-B-2",618,0.005
"HAW-B-2",619,0.005
"HAW-B-2",620,0.005
"HAW-B-2",621,0.005
"HAW-B-2",622,0.005
"HAW-B-2",623,0.005
"HAW-B-2",624,0.005
"HAW-B-2",625,0.005
"HAW-B-2",626,0.005
"HAW-B-2",627,0.005
"HAW-B-2",628,0.005
"HAW-B-2",629,0.004
"HAW-B-2",630,0.004
"HAW-B-2",631,0.004
"HAW-B-2",632,0.004
"HAW-B-2",633,0.004
"HAW-B-2",634,0.004
"HAW-B-2",635,0.004
"HAW-B-2",636,0.004
"HAW-B-2",637,0.004
"HAW-B-2",638,0.004
"HAW-B-2",639,0.004
"HAW-B-2",640,0.004
"HAW-B-2",641,0.004
"HAW-B-2",642,0.003
"HAW-B-2",643,0.003
"HAW-B-2",644,0.003
"HAW-B-2",645,0.003
"HAW-B-2",646,0.003
"HAW-B-2",647,0.003
"HAW-B-2",648,0.003
"HAW-B-2",649,0.003
"HAW-B-2",650,0.003
"HAW-B-2",651,0.003
"HAW-B-2",652,0.003
"HAW-B-2",653,0.003
"HAW-B-2",654,0.003
"HAW-B-2",655,0.003
"HAW-B-2",656,0.003
"HAW-B-2",657,0.002
"HAW-B-2",658,0.002
"HAW-B-2",659,0.002
"HAW-B-2",660,0.002
"HAW-B-2",661,0.002
"HAW-B-2",662,0.002
"HAW-B-2",663,0.002
"HAW-B-2",664,0.002
"HAW-B-2",665,0.002
"HAW-B-2",666,0.002
"HAW-B-2",667,0.002
"HAW-B-2",668,0.002
"HAW-B-2",669,0.002
"HAW-B-2",670,0.002
"HAW-B-2",671,0.002
"HAW-B-2",672,0.002
"HAW-B-2",673,0.002
"HAW-B-2",674,0.001
"HAW-B-2",675,0.001
"HAW-B-2",676,0.001
"HAW-B-2",677,0.001
"HAW-B-2",678,0.001
"HAW-B-2",679,0.001
"HAW-B-2",680,0.001
"HAW-B-2",681,0.001
"HAW-B-2",682,0.001
"HAW-B-2",683,0.001
"HAW-B-2",684,0.001
"HAW-B-2",685,0.001
"HAW-B-2",686,0.001
"HAW-B-2",687,0.001
"HAW-B-2",688,0.001
"HAW-B-2",689,0.001
"HAW-B-2",690,0.001
"HAW-B-2",691,0.001
"HAW-B-2",692,0.001
"HAW-B-2",693,0.001
"HAW-B-2",694,0.001
"HAW-B-2",695,0
"HAW-B-2",696,0.001
"HAW-B-2",697,0.001
"HAW-B-2",698,0.001
"HAW-B-2",699,0
"HAW-B-2",700,0
"HAW-B-2",701,0
"HAW-B-2",702,0
"HAW-B-2",703,0
"HAW-B-2",704,0
"HAW-B-2",705,0
"HAW-B-2",706,0
"HAW-B-2",707,0
"HAW-B-2",708,0
"HAW-B-2",709,0
"HAW-B-2",710,0
"HAW-B-2",711,0
"HAW-B-2",712,0
"HAW-B-2",713,0
"HAW-B-2",714,0
"HAW-B-2",715,0
"HAW-B-2",716,0
"HAW-B-2",717,0
"HAW-B-2",718,0
"HAW-B-2",719,0
"HAW-B-2",720,0
"HAW-B-2",721,0
"HAW-B-2",722,0
"HAW-B-2",723,0
"HAW-B-2",724,0
"HAW-B-2",725,0
"HAW-B-2",726,-0.001
"HAW-B-2",727,-0.001
"HAW-B-2",728,-0.001
"HAW-B-2",729,-0.001
"HAW-B-2",730,-0.001
"HAW-B-2",731,-0.001
"HAW-B-2",732,-0.001
"HAW-B-2",733,-0.001
"HAW-B-2",734,-0.001
"HAW-B-2",735,-0.001
"HAW-B-2",736,-0.001
"HAW-B-2",737,-0.001
"HAW-B-2",738,-0.001
"HAW-B-2",739,-0.001
"HAW-B-2",740,-0.001
"HAW-B-2",741,-0.001
"HAW-B-2",742,-0.001
"HAW-B-2",743,-0.001
"HAW-B-2",744,-0.001
"HAW-B-2",745,-0.001
"HAW-B-2",746,-0.001
"HAW-B-2",747,-0.001
"HAW-B-2",748,-0.001
"HAW-B-2",749,-0.001
"HAW-B-2",750,-0.001
"HAW-B-2",751,-0.001
"HAW-B-2",752,-0.001
"HAW-B-2",753,-0.001
"HAW-B-2",754,-0.001
"HAW-B-2",755,-0.001
"HAW-B-2",756,-0.001
"HAW-B-2",757,-0.001
"HAW-B-2",758,-0.001
"HAW-B-2",759,-0.001
"HAW-B-2",760,-0.001
"HAW-B-2",761,-0.001
"HAW-B-2",762,-0.001
"HAW-B-2",763,-0.001
"HAW-B-2",764,-0.001
"HAW-B-2",765,-0.001
"HAW-B-2",766,-0.001
"HAW-B-2",767,-0.001
"HAW-B-2",768,-0.001
"HAW-B-2",769,-0.001
"HAW-B-2",770,-0.001
"HAW-B-2",771,-0.001
"HAW-B-2",772,-0.001
"HAW-B-2",773,-0.001
"HAW-B-2",774,-0.001
"HAW-B-2",775,-0.001
"HAW-B-2",776,-0.001
"HAW-B-2",777,-0.001
"HAW-B-2",778,-0.001
"HAW-B-2",779,-0.001
"HAW-B-2",780,-0.001
"HAW-B-2",781,-0.001
"HAW-B-2",782,-0.001
"HAW-B-2",783,-0.001
"HAW-B-2",784,-0.001
"HAW-B-2",785,-0.001
"HAW-B-2",786,-0.001
"HAW-B-2",787,-0.001
"HAW-B-2",788,-0.001
"HAW-B-2",789,-0.001
"HAW-B-2",790,-0.001
"HAW-B-2",791,-0.001
"HAW-B-2",792,-0.001
"HAW-B-2",793,-0.001
"HAW-B-2",794,-0.001
"HAW-B-2",795,-0.001
"HAW-B-2",796,-0.001
"HAW-B-2",797,-0.001
"HAW-B-2",798,-0.001
"HAW-B-2",799,-0.001
"HAW-B-2",800,-0.001
"HAW-B-3",220,1.627
"HAW-B-3",221,1.683
"HAW-B-3",222,1.846
"HAW-B-3",223,1.858
"HAW-B-3",224,1.896
"HAW-B-3",225,1.947
"HAW-B-3",226,1.964
"HAW-B-3",227,1.987
"HAW-B-3",228,1.992
"HAW-B-3",229,1.997
"HAW-B-3",230,2.014
"HAW-B-3",231,2.001
"HAW-B-3",232,1.978
"HAW-B-3",233,1.974
"HAW-B-3",234,1.954
"HAW-B-3",235,1.939
"HAW-B-3",236,1.922
"HAW-B-3",237,1.907
"HAW-B-3",238,1.892
"HAW-B-3",239,1.872
"HAW-B-3",240,1.858
"HAW-B-3",241,1.837
"HAW-B-3",242,1.824
"HAW-B-3",243,1.811
"HAW-B-3",244,1.8
"HAW-B-3",245,1.789
"HAW-B-3",246,1.777
"HAW-B-3",247,1.768
"HAW-B-3",248,1.76
"HAW-B-3",249,1.749
"HAW-B-3",250,1.745
"HAW-B-3",251,1.736
"HAW-B-3",252,1.732
"HAW-B-3",253,1.728
"HAW-B-3",254,1.717
"HAW-B-3",255,1.71
"HAW-B-3",256,1.7
"HAW-B-3",257,1.692
"HAW-B-3",258,1.685
"HAW-B-3",259,1.674
"HAW-B-3",260,1.662
"HAW-B-3",261,1.655
"HAW-B-3",262,1.64
"HAW-B-3",263,1.625
"HAW-B-3",264,1.609
"HAW-B-3",265,1.589
"HAW-B-3",266,1.571
"HAW-B-3",267,1.548
"HAW-B-3",268,1.53
"HAW-B-3",269,1.508
"HAW-B-3",270,1.482
"HAW-B-3",271,1.458
"HAW-B-3",272,1.429
"HAW-B-3",273,1.407
"HAW-B-3",274,1.381
"HAW-B-3",275,1.353
"HAW-B-3",276,1.328
"HAW-B-3",277,1.3
"HAW-B-3",278,1.271
"HAW-B-3",279,1.245
"HAW-B-3",280,1.22
"HAW-B-3",281,1.195
"HAW-B-3",282,1.167
"HAW-B-3",283,1.145
"HAW-B-3",284,1.121
"HAW-B-3",285,1.097
"HAW-B-3",286,1.074
"HAW-B-3",287,1.051
"HAW-B-3",288,1.031
"HAW-B-3",289,1.011
"HAW-B-3",290,0.992
"HAW-B-3",291,0.974
"HAW-B-3",292,0.958
"HAW-B-3",293,0.941
"HAW-B-3",294,0.925
"HAW-B-3",295,0.912
"HAW-B-3",296,0.898
"HAW-B-3",297,0.883
"HAW-B-3",298,0.87
"HAW-B-3",299,0.857
"HAW-B-3",300,0.844
"HAW-B-3",301,0.832
"HAW-B-3",302,0.82
"HAW-B-3",303,0.807
"HAW-B-3",304,0.794
"HAW-B-3",305,0.784
"HAW-B-3",306,0.773
"HAW-B-3",307,0.761
"HAW-B-3",308,0.75
"HAW-B-3",309,0.738
"HAW-B-3",310,0.726
"HAW-B-3",311,0.715
"HAW-B-3",312,0.704
"HAW-B-3",313,0.693
"HAW-B-3",314,0.684
"HAW-B-3",315,0.673
"HAW-B-3",316,0.663
"HAW-B-3",317,0.653
"HAW-B-3",318,0.644
"HAW-B-3",319,0.634
"HAW-B-3",320,0.623
"HAW-B-3",321,0.614
"HAW-B-3",322,0.604
"HAW-B-3",323,0.595
"HAW-B-3",324,0.585
"HAW-B-3",325,0.576
"HAW-B-3",326,0.567
"HAW-B-3",327,0.558
"HAW-B-3",328,0.549
"HAW-B-3",329,0.539
"HAW-B-3",330,0.53
"HAW-B-3",331,0.522
"HAW-B-3",332,0.513
"HAW-B-3",333,0.504
"HAW-B-3",334,0.496
"HAW-B-3",335,0.489
"HAW-B-3",336,0.479
"HAW-B-3",337,0.471
"HAW-B-3",338,0.463
"HAW-B-3",339,0.456
"HAW-B-3",340,0.449
"HAW-B-3",341,0.439
"HAW-B-3",342,0.432
"HAW-B-3",343,0.424
"HAW-B-3",344,0.416
"HAW-B-3",345,0.409
"HAW-B-3",346,0.401
"HAW-B-3",347,0.394
"HAW-B-3",348,0.387
"HAW-B-3",349,0.38
"HAW-B-3",350,0.374
"HAW-B-3",351,0.366
"HAW-B-3",352,0.359
"HAW-B-3",353,0.351
"HAW-B-3",354,0.345
"HAW-B-3",355,0.338
"HAW-B-3",356,0.332
"HAW-B-3",357,0.325
"HAW-B-3",358,0.318
"HAW-B-3",359,0.312
"HAW-B-3",360,0.306
"HAW-B-3",361,0.299
"HAW-B-3",362,0.294
"HAW-B-3",363,0.288
"HAW-B-3",364,0.282
"HAW-B-3",365,0.275
"HAW-B-3",366,0.269
"HAW-B-3",367,0.263
"HAW-B-3",368,0.258
"HAW-B-3",369,0.253
"HAW-B-3",370,0.248
"HAW-B-3",371,0.243
"HAW-B-3",372,0.238
"HAW-B-3",373,0.233
"HAW-B-3",374,0.228
"HAW-B-3",375,0.224
"HAW-B-3",376,0.218
"HAW-B-3",377,0.214
"HAW-B-3",378,0.21
"HAW-B-3",379,0.206
"HAW-B-3",380,0.201
"HAW-B-3",381,0.197
"HAW-B-3",382,0.192
"HAW-B-3",383,0.189
"HAW-B-3",384,0.185
"HAW-B-3",385,0.181
"HAW-B-3",386,0.177
"HAW-B-3",387,0.173
"HAW-B-3",388,0.169
"HAW-B-3",389,0.166
"HAW-B-3",390,0.162
"HAW-B-3",391,0.159
"HAW-B-3",392,0.155
"HAW-B-3",393,0.152
"HAW-B-3",394,0.149
"HAW-B-3",395,0.146
"HAW-B-3",396,0.143
"HAW-B-3",397,0.139
"HAW-B-3",398,0.137
"HAW-B-3",399,0.134
"HAW-B-3",400,0.131
"HAW-B-3",401,0.128
"HAW-B-3",402,0.125
"HAW-B-3",403,0.122
"HAW-B-3",404,0.12
"HAW-B-3",405,0.117
"HAW-B-3",406,0.115
"HAW-B-3",407,0.113
"HAW-B-3",408,0.11
"HAW-B-3",409,0.108
"HAW-B-3",410,0.105
"HAW-B-3",411,0.103
"HAW-B-3",412,0.101
"HAW-B-3",413,0.099
"HAW-B-3",414,0.097
"HAW-B-3",415,0.095
"HAW-B-3",416,0.093
"HAW-B-3",417,0.091
"HAW-B-3",418,0.089
"HAW-B-3",419,0.087
"HAW-B-3",420,0.085
"HAW-B-3",421,0.083
"HAW-B-3",422,0.082
"HAW-B-3",423,0.08
"HAW-B-3",424,0.079
"HAW-B-3",425,0.077
"HAW-B-3",426,0.075
"HAW-B-3",427,0.074
"HAW-B-3",428,0.073
"HAW-B-3",429,0.071
"HAW-B-3",430,0.07
"HAW-B-3",431,0.069
"HAW-B-3",432,0.067
"HAW-B-3",433,0.066
"HAW-B-3",434,0.065
"HAW-B-3",435,0.064
"HAW-B-3",436,0.062
"HAW-B-3",437,0.061
"HAW-B-3",438,0.06
"HAW-B-3",439,0.059
"HAW-B-3",440,0.058
"HAW-B-3",441,0.057
"HAW-B-3",442,0.056
"HAW-B-3",443,0.055
"HAW-B-3",444,0.054
"HAW-B-3",445,0.053
"HAW-B-3",446,0.052
"HAW-B-3",447,0.051
"HAW-B-3",448,0.05
"HAW-B-3",449,0.05
"HAW-B-3",450,0.049
"HAW-B-3",451,0.048
"HAW-B-3",452,0.047
"HAW-B-3",453,0.046
"HAW-B-3",454,0.046
"HAW-B-3",455,0.045
"HAW-B-3",456,0.044
"HAW-B-3",457,0.043
"HAW-B-3",458,0.043
"HAW-B-3",459,0.042
"HAW-B-3",460,0.041
"HAW-B-3",461,0.04
"HAW-B-3",462,0.04
"HAW-B-3",463,0.039
"HAW-B-3",464,0.039
"HAW-B-3",465,0.038
"HAW-B-3",466,0.037
"HAW-B-3",467,0.037
"HAW-B-3",468,0.036
"HAW-B-3",469,0.036
"HAW-B-3",470,0.035
"HAW-B-3",471,0.035
"HAW-B-3",472,0.034
"HAW-B-3",473,0.034
"HAW-B-3",474,0.033
"HAW-B-3",475,0.032
"HAW-B-3",476,0.032
"HAW-B-3",477,0.032
"HAW-B-3",478,0.031
"HAW-B-3",479,0.031
"HAW-B-3",480,0.03
"HAW-B-3",481,0.03
"HAW-B-3",482,0.029
"HAW-B-3",483,0.029
"HAW-B-3",484,0.028
"HAW-B-3",485,0.028
"HAW-B-3",486,0.028
"HAW-B-3",487,0.027
"HAW-B-3",488,0.027
"HAW-B-3",489,0.026
"HAW-B-3",490,0.026
"HAW-B-3",491,0.026
"HAW-B-3",492,0.025
"HAW-B-3",493,0.025
"HAW-B-3",494,0.024
"HAW-B-3",495,0.024
"HAW-B-3",496,0.024
"HAW-B-3",497,0.024
"HAW-B-3",498,0.023
"HAW-B-3",499,0.023
"HAW-B-3",500,0.023
"HAW-B-3",501,0.022
"HAW-B-3",502,0.022
"HAW-B-3",503,0.022
"HAW-B-3",504,0.021
"HAW-B-3",505,0.021
"HAW-B-3",506,0.021
"HAW-B-3",507,0.02
"HAW-B-3",508,0.02
"HAW-B-3",509,0.02
"HAW-B-3",510,0.02
"HAW-B-3",511,0.019
"HAW-B-3",512,0.019
"HAW-B-3",513,0.019
"HAW-B-3",514,0.018
"HAW-B-3",515,0.018
"HAW-B-3",516,0.018
"HAW-B-3",517,0.018
"HAW-B-3",518,0.017
"HAW-B-3",519,0.017
"HAW-B-3",520,0.017
"HAW-B-3",521,0.017
"HAW-B-3",522,0.016
"HAW-B-3",523,0.016
"HAW-B-3",524,0.016
"HAW-B-3",525,0.016
"HAW-B-3",526,0.016
"HAW-B-3",527,0.015
"HAW-B-3",528,0.015
"HAW-B-3",529,0.015
"HAW-B-3",530,0.015
"HAW-B-3",531,0.014
"HAW-B-3",532,0.014
"HAW-B-3",533,0.014
"HAW-B-3",534,0.014
"HAW-B-3",535,0.014
"HAW-B-3",536,0.013
"HAW-B-3",537,0.013
"HAW-B-3",538,0.013
"HAW-B-3",539,0.013
"HAW-B-3",540,0.013
"HAW-B-3",541,0.012
"HAW-B-3",542,0.012
"HAW-B-3",543,0.012
"HAW-B-3",544,0.012
"HAW-B-3",545,0.012
"HAW-B-3",546,0.012
"HAW-B-3",547,0.011
"HAW-B-3",548,0.011
"HAW-B-3",549,0.011
"HAW-B-3",550,0.011
"HAW-B-3",551,0.011
"HAW-B-3",552,0.011
"HAW-B-3",553,0.011
"HAW-B-3",554,0.01
"HAW-B-3",555,0.01
"HAW-B-3",556,0.01
"HAW-B-3",557,0.01
"HAW-B-3",558,0.01
"HAW-B-3",559,0.01
"HAW-B-3",560,0.01
"HAW-B-3",561,0.009
"HAW-B-3",562,0.009
"HAW-B-3",563,0.009
"HAW-B-3",564,0.009
"HAW-B-3",565,0.009
"HAW-B-3",566,0.009
"HAW-B-3",567,0.009
"HAW-B-3",568,0.009
"HAW-B-3",569,0.008
"HAW-B-3",570,0.008
"HAW-B-3",571,0.008
"HAW-B-3",572,0.008
"HAW-B-3",573,0.008
"HAW-B-3",574,0.008
"HAW-B-3",575,0.008
"HAW-B-3",576,0.008
"HAW-B-3",577,0.008
"HAW-B-3",578,0.007
"HAW-B-3",579,0.007
"HAW-B-3",580,0.007
"HAW-B-3",581,0.007
"HAW-B-3",582,0.007
"HAW-B-3",583,0.007
"HAW-B-3",584,0.007
"HAW-B-3",585,0.007
"HAW-B-3",586,0.007
"HAW-B-3",587,0.007
"HAW-B-3",588,0.006
"HAW-B-3",589,0.006
"HAW-B-3",590,0.006
"HAW-B-3",591,0.006
"HAW-B-3",592,0.006
"HAW-B-3",593,0.006
"HAW-B-3",594,0.006
"HAW-B-3",595,0.006
"HAW-B-3",596,0.006
"HAW-B-3",597,0.006
"HAW-B-3",598,0.006
"HAW-B-3",599,0.006
"HAW-B-3",600,0.005
"HAW-B-3",601,0.005
"HAW-B-3",602,0.005
"HAW-B-3",603,0.005
"HAW-B-3",604,0.005
"HAW-B-3",605,0.005
"HAW-B-3",606,0.005
"HAW-B-3",607,0.005
"HAW-B-3",608,0.005
"HAW-B-3",609,0.005
"HAW-B-3",610,0.005
"HAW-B-3",611,0.005
"HAW-B-3",612,0.005
"HAW-B-3",613,0.004
"HAW-B-3",614,0.004
"HAW-B-3",615,0.004
"HAW-B-3",616,0.004
"HAW-B-3",617,0.004
"HAW-B-3",618,0.004
"HAW-B-3",619,0.004
"HAW-B-3",620,0.004
"HAW-B-3",621,0.004
"HAW-B-3",622,0.004
"HAW-B-3",623,0.004
"HAW-B-3",624,0.004
"HAW-B-3",625,0.004
"HAW-B-3",626,0.004
"HAW-B-3",627,0.004
"HAW-B-3",628,0.004
"HAW-B-3",629,0.003
"HAW-B-3",630,0.003
"HAW-B-3",631,0.003
"HAW-B-3",632,0.003
"HAW-B-3",633,0.003
"HAW-B-3",634,0.003
"HAW-B-3",635,0.003
"HAW-B-3",636,0.003
"HAW-B-3",637,0.003
"HAW-B-3",638,0.003
"HAW-B-3",639,0.003
"HAW-B-3",640,0.003
"HAW-B-3",641,0.003
"HAW-B-3",642,0.003
"HAW-B-3",643,0.003
"HAW-B-3",644,0.003
"HAW-B-3",645,0.003
"HAW-B-3",646,0.003
"HAW-B-3",647,0.003
"HAW-B-3",648,0.003
"HAW-B-3",649,0.003
"HAW-B-3",650,0.003
"HAW-B-3",651,0.002
"HAW-B-3",652,0.002
"HAW-B-3",653,0.002
"HAW-B-3",654,0.002
"HAW-B-3",655,0.002
"HAW-B-3",656,0.002
"HAW-B-3",657,0.002
"HAW-B-3",658,0.002
"HAW-B-3",659,0.002
"HAW-B-3",660,0.002
"HAW-B-3",661,0.002
"HAW-B-3",662,0.002
"HAW-B-3",663,0.002
"HAW-B-3",664,0.002
"HAW-B-3",665,0.002
"HAW-B-3",666,0.002
"HAW-B-3",667,0.002
"HAW-B-3",668,0.002
"HAW-B-3",669,0.002
"HAW-B-3",670,0.002
"HAW-B-3",671,0.001
"HAW-B-3",672,0.001
"HAW-B-3",673,0.001
"HAW-B-3",674,0.001
"HAW-B-3",675,0.001
"HAW-B-3",676,0.001
"HAW-B-3",677,0.001
"HAW-B-3",678,0.001
"HAW-B-3",679,0.001
"HAW-B-3",680,0.001
"HAW-B-3",681,0.001
"HAW-B-3",682,0.001
"HAW-B-3",683,0.001
"HAW-B-3",684,0.001
"HAW-B-3",685,0.001
"HAW-B-3",686,0.001
"HAW-B-3",687,0.001
"HAW-B-3",688,0.001
"HAW-B-3",689,0.001
"HAW-B-3",690,0.001
"HAW-B-3",691,0.001
"HAW-B-3",692,0.001
"HAW-B-3",693,0.001
"HAW-B-3",694,0.001
"HAW-B-3",695,0.001
"HAW-B-3",696,0.001
"HAW-B-3",697,0.001
